name,description,brand,color,currency,price,availability,images,avg_rating,review_count,scraped_at,url
Nike College Dri-FIT Coach (Duke),"SWEAT-WICKING COMFORT FOR THE STANDS.Designed to fit the needs of coaches on the practice field, the Nike College Dri-FIT Coach (Duke) Shorts are made with sweat-wicking technology to help keep you dry and comfortable on game day or any day.BenefitsNike Dri-FIT technology helps keep you dry, comfortable and focused.Elastic, adjustable waistband lets you customize the fit.Product DetailsStandard fit for a relaxed, easy feelSide pockets100% polyesterMachine washImportedShown: Black/White/WhiteStyle: AR6879-010",Nike,Black/White/White,USD,45.0,OutOfStock,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/534707a5-2549-4baf-9673-1a13878a46cf/dri-fit-coach-duke-mens-shorts-PL1CkB.png",,,20/09/2022 23:45:42,https://www.nike.com/t/dri-fit-coach-duke-mens-shorts-PL1CkB
AEROREADY  Designed to Move Sport Camo-Print Shorts,"Whether you're stepping onto the basketball court, going out for a run or relaxing at home, be ready for anything in these adidas shorts. Move through your day in confidence with a fit that stays in place. Feel dry and fresh even after a sweat session at the gym, thanks to moisture-absorbing AEROREADY.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,Red,USD,24.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e29563a4cdad43a89e33ad1e00618ec7_9366/AEROREADY_Designed_to_Move_Sport_Camo-Print_Shorts_Red_H28787_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/febd6375fcea478ea8aead1e0061acc8_9366/AEROREADY_Designed_to_Move_Sport_Camo-Print_Shorts_Red_H28787_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/adfe5e7081d94920a1aaad1e0061c958_9366/AEROREADY_Designed_to_Move_Sport_Camo-Print_Shorts_Red_H28787_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/04ec1f4fca8b43f8b379ad1700a733c8_9366/AEROREADY_Designed_to_Move_Sport_Camo-Print_Shorts_Red_H28787_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/24a2d0fe11674dfb91d0ad1e0061e557_9366/AEROREADY_Designed_to_Move_Sport_Camo-Print_Shorts_Red_H28787_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9af29657b98c4975b49cad1e00620189_9366/AEROREADY_Designed_to_Move_Sport_Camo-Print_Shorts_Red_H28787_42_detail.jpg",4.8,157.0,2021-10-23 17:52:12.528486,https://www.adidas.com/us/aeroready--designed-to-move-sport-camo-print-shorts/H28787.html
Terrex Trailmaker Hiking Shoes,"Get them outside and exploring. The adidas Terrex Trailmaker Hiking Shoes let kids roam with confidence. Durable, lightweight and with a grippy outsole, they provide comfort and support on the trail. Small hands can manage the hook-and-loop strap. Traditional laces allow for a snug fit.",adidas,White,USD,46.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/600ebb8febe64470acb3ac87010e1e7f_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/502c06d934af441fb1efac87010e2dd2_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/eac4a4ea85d6427bb830ac87010e352a_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c51a632019d24f34b05fac87010e3a63_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/43e702d1b98e4b75b226ac87010e4433_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d99c948fc6184f30920bac87010e240a_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0e2a02f7a49244b7abfcac87010e4968_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/37582cfec7744d58906cac87010e50a3_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/321eb0dc2ada465bbd08ac7200914168_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_HM1.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c353ae26b67a4038b2a5ac7200914396_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_HM2.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7911157c1e5449dc97abac72009148c9_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_HM3.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b3e8f714ad2a4ba8a9a7ac7200914676_9366/Terrex_Trailmaker_Hiking_Shoes_White_FX4183_HM4.jpg",4.7,31.0,2021-10-23 17:51:22.080336,https://www.adidas.com/us/terrex-trailmaker-hiking-shoes/FX4183.html
ZX 1K Boost Shoes,"Why should the best adidas techs exist only in performance footwear? Turns out, they don't have to. Sleek enough for everyday wear and packed with adidas technology, these ZX 1K Boost Shoes are the best of both worlds. A lightweight ripstop upper accented with synthetic suede keeps the look casual, and Boost and EVA combine to create a cushioned midsole.",adidas,Orange,USD,90.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/23a1f3bf2a4c42ccacf4ac8401401fd1_9366/ZX_1K_Boost_Shoes_Orange_FY3631_01_standard.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/cb846637fcea4f57909aad2f00d81b56_d98c/ZX_1K_Boost_Shoes_Orange_FY3631_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d0f6e4533795489c9017ac8401402bc6_9366/ZX_1K_Boost_Shoes_Orange_FY3631_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bc619983ee2a46c690aeac840140317f_9366/ZX_1K_Boost_Shoes_Orange_FY3631_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e3363a195f124a78aad0ac840140374b_9366/ZX_1K_Boost_Shoes_Orange_FY3631_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f80881af61f94b75ac8aac8401403d8e_9366/ZX_1K_Boost_Shoes_Orange_FY3631_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c581cf4e480347cdb8a5ac8401402631_9366/ZX_1K_Boost_Shoes_Orange_FY3631_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/691c514192c44c63877fac8401404507_9366/ZX_1K_Boost_Shoes_Orange_FY3631_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/72136c2926de49d6949eac8401404a7f_9366/ZX_1K_Boost_Shoes_Orange_FY3631_42_detail.jpg",3.9,515.0,2021-10-23 17:51:26.085152,https://www.adidas.com/us/zx-1k-boost-shoes/FY3631.html
Swift Run X Shoes,"Just try and slow kids down. It's impossible. Their speed. Their growth. Their hunger as a result of both. (All the snacks, please.) Luckily, these adidas shoes were made to keep up with them. They come from the world of running, so they know all about fast moves. Plus they're packed with comfort.",adidas,Grey,USD,44.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3c457222ecf342c1ade0ad2401591e62_9366/Swift_Run_X_Shoes_Grey_Q47127_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e03e8c619d654b6d8ee8ad2401592da4_9366/Swift_Run_X_Shoes_Grey_Q47127_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8c927aeb4f0147a5ae0dad240159350a_9366/Swift_Run_X_Shoes_Grey_Q47127_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/08de72dfc4f5486db788ad2401593c6c_9366/Swift_Run_X_Shoes_Grey_Q47127_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/94f118444aa94cbaa6b9ad24015943aa_9366/Swift_Run_X_Shoes_Grey_Q47127_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/dd67f97b43734fb98823ad24015925cf_9366/Swift_Run_X_Shoes_Grey_Q47127_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e9d1aad433a5411d886bad2401595d42_9366/Swift_Run_X_Shoes_Grey_Q47127_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/069e5c9eb6824dcb8d08ad2401594b77_9366/Swift_Run_X_Shoes_Grey_Q47127_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3262d38e8c394f9d913bad240159523b_9366/Swift_Run_X_Shoes_Grey_Q47127_42_detail.jpg",5.0,6.0,2021-10-23 17:52:02.636011,https://www.adidas.com/us/swift-run-x-shoes/Q47127.html
Response Super 2.0 Shoes,"From a morning run in the park to an afternoon at the gym and everything in between, crush your workouts in versatile comfort with these adidas running shoes. A snug-fitting upper gives you ankle support with a full range of motion. Responsive Boost cushioning keeps your feet always feeling ready for that next step.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",adidas,Black,USD,63.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0312973e643a473fa86bad1f007ebe51_9366/Response_Super_2.0_Shoes_Black_H02027_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/efc12f3067f641ed8226ad1f007ef6a9_9366/Response_Super_2.0_Shoes_Black_H02027_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f6047f2d978a45fa9042ad1f007f1308_9366/Response_Super_2.0_Shoes_Black_H02027_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/795435173f1c421db498ad1f007f2f76_9366/Response_Super_2.0_Shoes_Black_H02027_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e918bbcc2b044755886cad1f007f3693_9366/Response_Super_2.0_Shoes_Black_H02027_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/06348f5dd81740929410ad1f007eda08_9366/Response_Super_2.0_Shoes_Black_H02027_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1e489a10bd4d48758627ad1f007f9473_9366/Response_Super_2.0_Shoes_Black_H02027_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b910b90ce6cc4cd08319ad1f007f5553_9366/Response_Super_2.0_Shoes_Black_H02027_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4a60576392a743759e14ad1f007f7199_9366/Response_Super_2.0_Shoes_Black_H02027_42_detail.jpg",4.2,38.0,2021-10-23 17:51:36.929538,https://www.adidas.com/us/response-super-2.0-shoes/H02027.html
FortaRun Lace Running Shoes,"Trying out for the track team may be years away, but there's plenty of running to do right now. These kids' adidas shoes have plush Cloudfoam cushioning to keep them comfortable as they sprint through the park or race down the street. A durable non-marking outsole stands up to hard-playing kids. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content.",adidas,Grey,USD,44.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cc9ab300b52f457d931cad4e011f94c6_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/294e11fd804c484cab7bad4e011fa45c_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0f7100805b09442c9840ad4e011fad45_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c4bb6584bf6c462590f5ad4e011fb58c_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9b4f245390ef4ca6865bad4e011fbe7a_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9de63af0bfba47efaa74ad4e011f9c55_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8b773452490d42cfb994ad4e012d9fd9_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3dcae922ff344d0398c2ad4e011fc7b1_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/025cf5b47b0f41379707ad4e011fd005_9366/FortaRun_Lace_Running_Shoes_Grey_H04105_42_detail.jpg",4.7,104.0,2021-10-23 17:51:34.273299,https://www.adidas.com/us/fortarun-lace-running-shoes/H04105.html
Supernova+ Shoes,"The run really begins the moment you forget that you're running. These adidas shoes provide total comfort to help you free your mind. They're made with beginner runners in mind, with an engineered mesh upper that gives you targeted support and ventilation. A combination of Boost and Bounce in the midsole provides an ideal mix of energy return and spring.",adidas,White,USD,84.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e08b4573922a4028b1b3acb40115f637_9366/Supernova+_Shoes_White_FX6655_01_standard.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/91115fadf1cb41f89f19ad2f00d81790_d98c/Supernova+_Shoes_White_FX6655_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/935387d6c7eb46b69ccaacb4011618ba_9366/Supernova+_Shoes_White_FX6655_012_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/69a1a6e0a460487b813bacb40116041e_9366/Supernova+_Shoes_White_FX6655_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ac3b60b182f747598560acb401160afb_9366/Supernova+_Shoes_White_FX6655_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/44df0e8a35be4281bb27acb401161207_9366/Supernova+_Shoes_White_FX6655_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/86c1c378e90b4a4c986facb401468fe2_9366/Supernova+_Shoes_White_FX6655_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8b1fd70cecbd404c975facb40115fd6f_9366/Supernova+_Shoes_White_FX6655_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5ad5524df3c3498baffdacb401161fa9_9366/Supernova+_Shoes_White_FX6655_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c0b833f62c674725a772acb401162689_9366/Supernova+_Shoes_White_FX6655_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ac0f5a18a00d4dc183eeacb401162cba_9366/Supernova+_Shoes_White_FX6655_43_detail.jpg",4.5,275.0,2021-10-23 17:50:48.572161,https://www.adidas.com/us/supernova-plus-shoes/FX6655.html
ZX 1K Shoes,"There's no slowing kids down. They grow more, eat more, do more and know more seemingly every day. Keeping up with them can be tough, but these adidas ZX 1K Shoes are up for the job. They've got a long history of running on their side, which means they're all about fast moves and comfort. Lace kids into them and just watch as they step into their own.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",adidas,White,USD,46.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3d255f5fd3294b65864fad21006a945b_9366/ZX_1K_Shoes_White_Q46277_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b167b0ae90534f018a76ad21006ab6de_9366/ZX_1K_Shoes_White_Q46277_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ceddec2874ff4de4992bad21006ac7f4_9366/ZX_1K_Shoes_White_Q46277_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/715bf65dd6c34ea1833dad21006ada53_9366/ZX_1K_Shoes_White_Q46277_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/aa9f17f9d48a4b4cbe1bad21006aebfb_9366/ZX_1K_Shoes_White_Q46277_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c18b9a80fff1449892b8ad21006aa46e_9366/ZX_1K_Shoes_White_Q46277_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/874fabb5cd0241868149ad21006b15d2_9366/ZX_1K_Shoes_White_Q46277_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f5d4ef111277479bb785ad21006afd0f_9366/ZX_1K_Shoes_White_Q46277_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/74dc7b27b60841279a85ad21006b0783_9366/ZX_1K_Shoes_White_Q46277_42_detail.jpg",4.7,17.0,2021-10-23 17:51:43.141751,https://www.adidas.com/us/zx-1k-shoes/Q46277.html
adidas x Zoe Saldana Crop Logo Tee (Plus Size),"Whether it's a morning yoga flow, an afternoon run through the park or an evening of hanging with friends, the important thing is to do what makes you happy. This tee will match your energy every step of the way. Feel cool and confident with just the right amount of coverage. Pair it with tights to dial up the sports-inspired look or with your favorite denim for an everyday style that's on point for any occasion.",adidas,Pink,USD,26.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/78032b88f1304d1a85caad10011c18d7_9366/adidas_x_Zoe_Saldana_Crop_Logo_Tee_(Plus_Size)_Pink_GS3883_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c10c751811af47ff8bcaad10011c1f7b_9366/adidas_x_Zoe_Saldana_Crop_Logo_Tee_(Plus_Size)_Pink_GS3883_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b41571a941fa439dbe65ad10011c2766_9366/adidas_x_Zoe_Saldana_Crop_Logo_Tee_(Plus_Size)_Pink_GS3883_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/add15dd8942e432a83d1ad10011c46fa_9366/adidas_x_Zoe_Saldana_Crop_Logo_Tee_(Plus_Size)_Pink_GS3883_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/cd6bab0168214127a5a9ad10011c30a0_9366/adidas_x_Zoe_Saldana_Crop_Logo_Tee_(Plus_Size)_Pink_GS3883_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c96f22c1531d41798d9dad10011c37eb_9366/adidas_x_Zoe_Saldana_Crop_Logo_Tee_(Plus_Size)_Pink_GS3883_42_detail.jpg",4.4,10.0,2021-10-23 17:51:07.841082,https://www.adidas.com/us/adidas-x-zoe-saldana-crop-logo-tee-plus-size/GS3883.html
Nike Sportswear,"A SWOOSH BY ANY OTHER NAME.Love is in the Swoosh and this tee is all about it. Made with soft cotton and a roomy fit, it features an embroidered rose design that celebrates Valentine's Day.BenefitsEveryday cotton fabric feels soft and light.Slightly dropped shoulders and a loose fit provide a comfortable, confident feel.Product DetailsLoose fit for a roomy feelPrinted graphics100% cottonMachine washImportedShown: Bleached CoralStyle: DN5886-697",Nike,Bleached Coral,USD,34.97,InStock,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/ededaf67-b3bc-4b11-a7f8-bd00d4d855d6/sportswear-womens-t-shirt-hRqn3F.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/e48c8a6f-f1be-45b1-a31b-e49fac81406d/sportswear-womens-t-shirt-hRqn3F.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/5e9319e4-200b-4976-b074-1ec75a3c2ee0/sportswear-womens-t-shirt-hRqn3F.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/35c12054-0cb2-40c2-91cf-7efd3131e3f8/sportswear-womens-t-shirt-hRqn3F.png",,,20/09/2022 23:50:04,https://www.nike.com/t/sportswear-womens-t-shirt-hRqn3F
Ultraboost DNA 1.0 Shoes,"Bringing it back to the OG pair. These shoes have the same knit pattern we used on the very first Ultraboosts from 2015. Although it carries the DNA of performance running, these trainers are built for the day-to-day. The adidas Primeknit upper has a supportive feel, and the Boost midsole offers comfort you'll have to feel to believe.",adidas,Green,USD,144.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cdfdf1409e054322b9e0ac6d011da5e2_9366/Ultraboost_DNA_1.0_Shoes_Green_H05264_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/02705e8729c7435e9bb9ac6d01265a01_9366/Ultraboost_DNA_1.0_Shoes_Green_H05264_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ac3cfbfce4a84b598864ac6d011963ac_9366/Ultraboost_DNA_1.0_Shoes_Green_H05264_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a14abd8e93004e4b9706ac6d0115d8f0_9366/Ultraboost_DNA_1.0_Shoes_Green_H05264_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/44bcb47866b04e739aa4ac6d0119f6ef_9366/Ultraboost_DNA_1.0_Shoes_Green_H05264_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bf90a7cc957e4b059fa4ac6d011e6203_9366/Ultraboost_DNA_1.0_Shoes_Green_H05264_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/616985622d3a49af8133ac6d011f0240_9366/Ultraboost_DNA_1.0_Shoes_Green_H05264_41_detail.jpg",4.8,584.0,2021-10-23 17:51:38.290999,https://www.adidas.com/us/ultraboost-dna-1.0-shoes/H05264.html
Marathon Running Jacket (Plus Size),"Prepare yourself for the long run. And the wet and windy ones, too. Zip into the light, breathable protection of this adidas running jacket made with recycled materials. You'll feel dry and serene, even if the weather isn't.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic.",adidas,Black,USD,80.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6c345b79ec474b789ffaad0c004bc738_9366/Marathon_Running_Jacket_(Plus_Size)_Black_H29918_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/29fb4e090b16407985d8ad0c004bcd22_9366/Marathon_Running_Jacket_(Plus_Size)_Black_H29918_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e1058c0b91e749aabd54ad0c004bd2f9_9366/Marathon_Running_Jacket_(Plus_Size)_Black_H29918_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f579aa4d6e2e4287b86bad03015d2c9f_9366/Marathon_Running_Jacket_(Plus_Size)_Black_H29918_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/eba60ab0f6a7470cb0edad0c004bddc7_9366/Marathon_Running_Jacket_(Plus_Size)_Black_H29918_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7f9a2449c9da4a4abe5ead0c004be5e8_9366/Marathon_Running_Jacket_(Plus_Size)_Black_H29918_42_detail.jpg",4.3,3.0,2021-10-23 17:50:32.107591,https://www.adidas.com/us/marathon-running-jacket-plus-size/H29918.html
VFA Backpack,"Does getting ready in the morning feel like packing for summer camp? No one else needs to know that. This adidas backpack looks refined enough to wear to work, and it holds enough to take you to the yoga studio and out with friends before you head home. Throw in your gym clothes, casual clothes and a water bottle. Tuck your phone in the media pocket so you can listen to your tunes between each stop.",adidas,Purple,USD,40.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/16ae05387d5c4d9aab79aca6016242a6_9366/VFA_Backpack_Purple_EX7025_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fffd92fc918b437c8764aca6015fa13b_9366/VFA_Backpack_Purple_EX7025_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/dc581a3d8646480f949baca6016933f5_9366/VFA_Backpack_Purple_EX7025_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fe66fc65ef5b402c804faca60168f2c4_9366/VFA_Backpack_Purple_EX7025_05_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a81837305def45039b8daca6016287b4_9366/VFA_Backpack_Purple_EX7025_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d1119c046a2b47c7ac41aca60163b0f6_9366/VFA_Backpack_Purple_EX7025_42_detail.jpg",4.9,76.0,2021-10-23 17:52:24.578323,https://www.adidas.com/us/vfa-backpack/EX7025.html
adidas Sportswear Seasonals Stadium Shorts,"Is there anything that says ease more than sweat shorts? What about comfort? The answer is no. Let us tell you why using these adidas shorts as an example. You've got ultra-cozy French terry material. An elastic, adjustable waist means personalized comfort. Plus they straight up just go practically anywhere. It's universally accepted. Pre-workout, post-session, that's about 23 hours a day you can be feeling good in these shorts.",adidas,Black,USD,32.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2eafe5ef250a480380b3ad2400b2d432_9366/adidas_Sportswear_Seasonals_Stadium_Shorts_Black_H47892_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/12505c8c768647929b68ad2400b2dbd1_9366/adidas_Sportswear_Seasonals_Stadium_Shorts_Black_H47892_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/91e4b25b653a497b81d8ad2400b2e274_9366/adidas_Sportswear_Seasonals_Stadium_Shorts_Black_H47892_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/603a48be3c2b4afe95c2ad250061a9fb_9366/adidas_Sportswear_Seasonals_Stadium_Shorts_Black_H47892_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5374a106739a492e8f90ad2400b2ecf5_9366/adidas_Sportswear_Seasonals_Stadium_Shorts_Black_H47892_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c47246a75204475c90e8ad2400b2f534_9366/adidas_Sportswear_Seasonals_Stadium_Shorts_Black_H47892_42_detail.jpg",4.6,8.0,2021-10-23 17:50:41.789876,https://www.adidas.com/us/adidas-sportswear-seasonals-stadium-shorts/H47892.html
Lil Stripe Ignite SZN Hoodie,"Light up the court in this adidas basketball hoodie. Featuring a whimsical Lil Stripe embroidery on the chest, this sweatshirt is made of cotton and polyester French terry for elevated comfort for outdoor runs and training sessions. A drawcord-adjustable hood and a kangaroo pocket in front help you stay toasty when the temperature dips.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,Blue,USD,49.0,InStock,"https://assets.adidas.com/images/w_600,f_auto,q_auto/76caf7e496194e57adb1ad1300d3e017_9366/Lil_Stripe_Ignite_SZN_Hoodie_Blue_GS7214_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/74dca481859a4a078a00ad1300d73149_9366/Lil_Stripe_Ignite_SZN_Hoodie_Blue_GS7214_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f5e6347fd9c74c97b83aad1300d4116d_9366/Lil_Stripe_Ignite_SZN_Hoodie_Blue_GS7214_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/91e327ce35604f359a53ad420022a3d7_9366/Lil_Stripe_Ignite_SZN_Hoodie_Blue_GS7214_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b90f809927dd41cd89e6ad1300cec70b_9366/Lil_Stripe_Ignite_SZN_Hoodie_Blue_GS7214_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f72fc3e76a474e8c89d8ad1300cdd0e9_9366/Lil_Stripe_Ignite_SZN_Hoodie_Blue_GS7214_42_detail.jpg",5.0,2.0,2021-10-23 17:51:14.443459,https://www.adidas.com/us/lil-stripe-ignite-szn-hoodie/GS7214.html
